,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,40.43,40.43,40.43,40.43,40.43,40.43,40.43,40.41
FIIs,3.42,2.97,3.15,3.74,3.94,4.48,4.87,12.36
DIIs,27.72,29.24,29.48,28.84,28.77,28.16,28.13,25.5
Public,28.08,27.01,26.58,26.64,26.56,26.73,26.42,21.61
Others,0.35,0.35,0.35,0.35,0.29,0.19,0.15,0.12
No. of Shareholders,102779.0,82627.0,77119.0,76972.0,74702.0,73512.0,70017.0,66430.0
