,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,89,89,89,89,89,99,99,99,99,99,99,99,99
Reserves,978,1093,1208,1318,1639,1741,1997,2300,2854,3134,3499,4035,4581
Borrowings,10,10,8,16,5,3,1,0,67,74,103,115,115
Other Liabilities,465,587,664,743,637,782,914,1042,1109,1295,1534,1783,1862
Total Liabilities,1542,1779,1969,2166,2370,2624,3010,3441,4128,4601,5234,6032,6656
Fixed Assets,764,926,991,1064,1129,1305,1532,1763,2049,2169,2614,3026,3252
CWIP,322,315,345,380,429,412,357,370,487,560,616,709,622
Investments,236,302,342,371,393,467,688,654,1121,1025,1088,1310,1865
Other Assets,221,237,290,350,419,441,434,654,471,847,916,988,917
Total Assets,1542,1779,1969,2166,2370,2624,3010,3441,4128,4601,5234,6032,6656
