,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,65.0,65.0,42.5,32.5,32.5,32.5,32.5,32.5
FIIs,9.8,9.68,24.36,31.28,31.11,24.98,30.95,30.51
DIIs,8.04,5.56,12.86,17.03,17.17,17.34,14.93,16.1
Government,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Public,7.16,9.76,10.28,9.19,9.22,15.18,11.6,10.89
No. of Shareholders,86278.0,108221.0,117880.0,120271.0,148404.0,218221.0,167717.0,153582.0
