,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,17.36,17.36,17.36,17.36,9.37,3.68,3.68,1.77,1.77,1.77,1.77,1.77
DIIs,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
Public,82.61,82.61,82.61,82.61,90.6,96.28,96.28,98.19,98.18,98.19,98.19,98.19
No. of Shareholders,2783.0,3142.0,3941.0,19603.0,63587.0,111873.0,120009.0,125024.0,126166.0,127708.0,127529.0,135662.0
