,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,5.39,5.39,5.39,5.39,7.98,9.45,10.51,15.4,18.15,18.15
Public,94.62,94.61,94.61,94.6,92.02,90.55,89.49,84.6,81.86,81.86
No. of Shareholders,616.0,633.0,629.0,632.0,352.0,321.0,326.0,321.0,309.0,329.0
