,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,50.81,50.4,13.35,13.41,2.31,2.31,2.31,2.31
FIIs,9.17,7.02,0.3,0.61,0.95,0.93,1.04,1.05
DIIs,2.71,2.65,9.83,9.8,13.95,3.2,1.88,1.88
Public,37.31,39.92,76.52,76.18,82.78,93.56,94.77,94.76
No. of Shareholders,142221.0,130052.0,146093.0,139297.0,137368.0,145185.0,141849.0,139828.0
