,2015-12-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,21.01,21.01,21.01,21.01,21.01,21.01,21.01,21.02,21.02
DIIs,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Public,78.94,78.94,78.94,78.94,78.94,78.94,78.94,78.93,78.94
No. of Shareholders,10722.0,10703.0,10677.0,10636.0,10618.0,10580.0,10266.0,10237.0,10113.0
