,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,65.63,59.66,59.66,59.66,59.66,59.66,59.66,59.66
Public,34.37,40.34,40.34,40.34,40.34,40.34,40.34,40.34
No. of Shareholders,229.0,275.0,274.0,293.0,337.0,614.0,762.0,743.0
