,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,67.03,71.04,71.04,71.04,71.04,71.04,72.02,72.09
Public,32.97,28.96,28.96,28.96,28.96,28.96,27.98,27.91
No. of Shareholders,3429.0,3401.0,3397.0,3389.0,3391.0,3336.0,3295.0,3261.0
