,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,7.53,6.07,8.25,9.15,6.46,9.94,11.57,12.09,12.21,9.49,16.99,11.7,12.82
Expenses,6.6,5.56,7.35,8.4,5.38,8.9,11.06,11.11,11.14,7.89,15.41,10.17,11.69
Operating Profit,0.93,0.51,0.9,0.75,1.08,1.04,0.51,0.98,1.07,1.6,1.58,1.53,1.13
OPM %,12.35,8.4,10.91,8.2,16.72,10.46,4.41,8.11,8.76,16.86,9.3,13.08,8.81
Other Income,0.62,0.25,0.35,0.13,0.57,0.27,0.4,0.55,0.51,0.44,0.49,-0.09,0.44
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.16,0.16,0.17,0.15,0.17,0.16,0.13,0.15,0.15,0.16,0.3,0.15,0.15
Profit before tax,1.39,0.6,1.08,0.73,1.48,1.15,0.78,1.38,1.43,1.88,1.77,1.29,1.42
Tax %,25.18,25.0,25.0,-1.37,42.57,31.3,28.21,19.57,25.17,29.26,28.25,17.83,20.42
Net Profit,1.04,0.45,0.81,0.73,0.84,0.8,0.57,1.12,1.08,1.33,1.26,1.06,1.13
EPS in Rs,8.0,3.46,6.23,5.62,6.46,6.15,4.38,8.62,8.31,10.23,9.69,8.15,8.69
