,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,44.16,32.9,44.39,31.96,42.57,36.04,32.76,30.01,13.54,8.64,22.69,13.45,10.75
Expenses,46.24,35.07,42.79,29.07,35.19,28.88,30.82,29.23,16.77,11.81,25.15,14.91,11.01
Operating Profit,-2.08,-2.17,1.6,2.89,7.38,7.16,1.94,0.78,-3.23,-3.17,-2.46,-1.46,-0.26
OPM %,-4.71,-6.6,3.6,9.04,17.34,19.87,5.92,2.6,-23.86,-36.69,-10.84,-10.86,-2.42
Other Income,0.11,0.07,0.11,0.03,0.07,0.07,0.06,0.03,0.18,8.89,-1.5,0.1,0.05
Interest,5.82,6.09,6.55,5.71,6.1,6.23,4.8,3.83,3.85,1.8,1.04,1.74,2.03
Depreciation,2.58,2.57,2.51,2.53,2.55,2.55,2.5,2.52,2.54,1.3,0.79,0.77,0.88
Profit before tax,-10.37,-10.76,-7.35,-5.32,-1.2,-1.55,-5.3,-5.54,-9.44,2.62,-5.79,-3.87,-3.12
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-10.37,-10.76,-7.35,-5.32,-1.2,-1.55,-5.3,-5.54,-9.44,2.62,-5.79,-3.87,-3.12
EPS in Rs,-3.35,-3.48,-2.38,-1.72,-0.39,-0.5,-1.71,-1.79,-3.05,0.85,-1.87,-1.25,-1.01
