,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,11,11,11,11,11,11,11,11,26,26,48,48
Reserves,10,29,29,27,23,18,18,68,70,67,136,104,127
Borrowings,0,0,7,11,20,7,5,10,11,11,7,7,7
Other Liabilities,0,0,0,0,3,4,4,0,0,0,20,0,0
Total Liabilities,20,40,47,50,58,40,39,90,92,104,188,159,182
Fixed Assets,0,0,0,0,0,0,0,0,0,0,0,0,0
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,2,15,21,44,138,88,100
Other Assets,20,40,47,50,58,40,37,74,71,59,50,70,82
Total Assets,20,40,47,50,58,40,39,90,92,104,188,159,182
