,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,38.93,38.93,36.17,35.04,34.3,34.05,33.8
FIIs,8.92,6.04,10.76,19.84,16.39,12.04,15.66
DIIs,23.24,23.76,22.95,11.02,7.98,23.76,27.44
Public,28.91,31.27,30.12,34.1,41.33,30.13,23.11
No. of Shareholders,34830.0,32132.0,37843.0,212714.0,379160.0,367727.0,285566.0
