,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-14.72,1.05,2.35,-1.89,1.23
Cash from Investing Activity,-2.32,-0.19,-0.01,-0.02,0.09
Cash from Financing Activity,17.62,-1.0,-2.59,1.86,-1.16
Net Cash Flow,0.5700000000000001,-0.14,-0.25,-0.05,0.16
