,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,11.76,8.8,15.79,12.82,6.66
Inventory Days,154.36,145.68,329.99,136.97,124.92
Days Payable,23.77,4.41,33.27,5.19,7.4
Cash Conversion Cycle,142.34,150.07,312.51,144.6,124.18
Working Capital Days,118.13,121.96,229.75,128.51,131.71
ROCE %,,11.29,13.0,8.84,10.03
