,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-3.14,-0.96,4.36,-5.5,-5.46
Cash from Investing Activity,-0.03,-0.02,-3.55,-0.08,-2.36
Cash from Financing Activity,3.44,0.62,-0.79,5.86,7.73
Net Cash Flow,0.28,-0.36,0.01,0.27,-0.09
