,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,12.49,19.09,24.82,13.86,18.12,26.11,25.41,26.2,28.37,30.19,32.77,29.68,30.42
Expenses,12.23,19.36,25.6,12.61,17.04,24.46,23.87,23.62,27.88,29.97,32.11,30.82,34.33
Operating Profit,0.26,-0.27,-0.78,1.25,1.08,1.65,1.54,2.58,0.49,0.22,0.66,-1.14,-3.91
OPM %,2.08,-1.41,-3.14,9.02,5.96,6.32,6.06,9.85,1.73,0.73,2.01,-3.84,-12.85
Other Income,1.08,0.85,2.32,0.58,0.48,0.34,0.52,0.4,0.45,0.75,0.58,0.85,0.88
Interest,0.25,0.5,0.22,0.2,0.19,0.12,0.27,0.21,0.28,0.37,0.39,0.32,0.4
Depreciation,0.48,0.48,0.48,0.44,0.42,0.41,0.37,0.34,0.34,0.34,0.35,0.33,0.34
Profit before tax,0.61,-0.4,0.84,1.19,0.95,1.46,1.42,2.43,0.32,0.26,0.5,-0.94,-3.77
Tax %,67.21,405.0,-21.43,0.84,49.47,-19.86,-7.75,58.85,90.62,57.69,98.0,-21.28,3.45
Net Profit,0.19,1.22,1.02,1.18,0.49,1.75,1.52,1.0,0.04,0.1,0.01,-1.14,-3.64
EPS in Rs,0.14,0.9,0.75,0.87,0.36,1.29,1.12,0.74,0.03,0.07,0.01,-0.84,-2.68
