,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,43,-16,3,37,4,0,7,3,1,4,-14,11
Cash from Investing Activity,-10,-5,-1,0,-1,-2,-3,-5,2,2,10,-16
Cash from Financing Activity,-42,15,2,-40,-3,1,-7,1,-3,-5,4,4
Net Cash Flow,-9,-7,5,-4,0,0,-3,0,0,1,0,-1
