,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.2,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Reserves,0.67,0.55,0.67,3.51,3.5700000000000003,3.64,3.65,3.64,3.59,3.52,3.5,3.52,3.39
Borrowings,0.0,0.0,0.0,0.14,0.88,0.94,1.34,1.43,1.55,8.8,8.1,8.1,8.1
Other Liabilities,0.01,0.01,0.03,0.18,0.41,0.44,0.61,0.63,0.86,13.83,13.66,0.68,0.68
Total Liabilities,0.88,0.76,0.9,4.83,5.86,6.02,6.6,6.7,7.0,27.15,26.26,13.3,13.17
Fixed Assets,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.63,0.48,0.32,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.48,0.42,0.01,0.11,0.11,0.11,0.11,0.11,0.11,0.19,0.22,0.22,0.13
Other Assets,0.4,0.34,0.89,4.71,5.74,5.91,6.49,5.96,6.41,26.64,26.04,13.08,13.04
Total Assets,0.88,0.76,0.9,4.83,5.86,6.02,6.6,6.7,7.0,27.15,26.26,13.3,13.17
