,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,44.0,62,58,60,49,38,20,20,22
Inventory Days,359.0,442,354,373,517,519,321,342,1470
Days Payable,219.0,266,210,211,276,254,129,153,694
Cash Conversion Cycle,184.0,238,203,221,291,302,211,210,798
Working Capital Days,32.0,63,71,75,78,87,71,60,39
ROCE %,,7,7,5,6,0,7,7,-2
