,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,69.85,69.99,70.04,70.04
FIIs,4.2,4.39,4.36,4.64
Public,25.95,25.61,25.58,25.31
No. of Shareholders,397.0,388.0,387.0,439.0
