,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,36.29,41.1,43.18,46.77,48.47,48.46,53.96,54.97
DIIs,0.0,0.0,0.0,0.0,0.0,0.25,0.36,0.36
Public,63.71,58.9,56.82,53.23,51.53,51.29,45.67,44.67
No. of Shareholders,7203.0,7019.0,6768.0,6378.0,6344.0,7083.0,10985.0,12243.0
