,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,30.07,26.66,31.89,31.07,58.02,67.41,101.83,151.97,97.52
Inventory Days,73.6,54.43,70.88,75.62,70.33,37.81,28.83,77.66,75.95
Days Payable,10.54,6.97,8.63,11.98,3.54,4.02,15.92,10.03,7.25
Cash Conversion Cycle,93.13,74.11,94.14,94.71,124.8,101.19,114.74,219.59,166.22
Working Capital Days,82.74,72.69,88.89,84.15,120.72,97.16,108.48,206.91,157.71
ROCE %,,10.26,10.11,10.59,7.68,9.21,8.2,6.96,6.88
