,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,-1.25,1.21,-5.1,0.49,0.3,-0.08,0.05
Cash from Investing Activity,,,-0.44,-0.34,-2.32,0.46,0.04,0.06,0.37
Cash from Financing Activity,,,1.52,-0.8200000000000001,8.52,-1.94,-0.4,0.22,-0.52
Net Cash Flow,,,-0.17,0.05,1.11,-1.0,-0.07,0.2,-0.1
