,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,67.77,67.77,67.77,67.77,67.77,67.77,67.77,68.32,68.32,70.29,71.89,72.68
Public,32.23,32.23,32.23,32.23,32.23,32.23,32.22,31.68,31.68,29.71,28.1,27.31
No. of Shareholders,691.0,691.0,689.0,691.0,688.0,720.0,715.0,716.0,717.0,712.0,712.0,716.0
