,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1,1,1,1,1,1,1
Reserves,21,24,24,28,32,37,38
Borrowings,16,26,27,13,12,7,10
Other Liabilities,33,37,40,33,37,50,41
Total Liabilities,72,89,92,75,82,95,90
Fixed Assets,11,24,24,21,22,21,20
CWIP,0,0,0,0,0,0,1
Investments,0,0,0,0,1,0,0
Other Assets,60,65,68,53,59,74,69
Total Assets,72,89,92,75,82,95,90
