,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,13,13,13,13,13,13,13,13,13,13,13,13,13.0
Reserves,89,93,96,100,107,114,116,118,125,146,-318,341,506.0
Preference Capital,0,0,0,0,0,0,0,0,0,0,0,211,
Borrowings,0,0,0,0,0,0,0,0,0,0,683,630,753.0
Other Liabilities,29,35,36,38,44,27,34,33,44,45,479,438,179.0
Total Liabilities,131,140,145,151,164,155,164,163,183,204,856,1421,1452.0
Fixed Assets,21,20,17,16,16,17,19,21,20,20,456,1029,995.0
CWIP,0,0,0,0,1,0,0,0,0,0,1,1,1.0
Investments,0,0,0,0,1,0,0,0,0,0,0,2,2.0
Other Assets,110,121,128,134,147,138,145,142,163,184,399,389,453.0
Total Assets,131,140,145,151,164,155,164,163,183,204,856,1421,1452.0
