,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,77.95,73.18,87.79,86.69,92.85,99.23,240.24,239.29,239.63,231.07,226.44,170.99,178.72
Expenses,74.28,66.16,78.81,80.32,90.31,92.74,223.25,224.24,226.06,219.9,206.08,157.43,160.77
Operating Profit,3.67,7.02,8.98,6.37,2.54,6.49,16.99,15.05,13.57,11.17,20.36,13.56,17.95
OPM %,4.71,9.59,10.23,7.35,2.74,6.54,7.07,6.29,5.66,4.83,8.99,7.93,10.04
Other Income,3.98,1.62,1.23,1.17,1.47,0.98,3.07,4.7,12.6,-2.83,123.54,4.96,2.75
Interest,0.33,0.17,0.16,0.11,0.35,0.19,17.11,15.73,16.34,16.31,11.15,19.51,20.32
Depreciation,0.87,0.93,1.0,0.74,0.8,0.9,8.51,8.49,8.5,8.68,7.62,10.07,10.05
Profit before tax,6.45,7.54,9.05,6.69,2.86,6.38,-5.56,-4.47,1.33,-16.65,125.13,-11.06,-9.67
Tax %,24.5,24.93,18.56,24.81,34.27,21.0,-33.63,-12.53,182.71,1.8,24.68,3.53,2.9
Net Profit,4.87,5.66,7.38,5.03,1.88,5.04,-7.43,-5.03,-1.1,-16.35,94.25,-10.67,-9.39
EPS in Rs,3.71,4.31,5.62,3.83,1.43,3.84,-5.66,-3.83,-0.84,-12.45,71.76,-8.12,-7.15
