,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,71.66,71.66,71.66,71.66,71.66,71.66,71.66,71.67,51.0,51.0,51.0,51.0
DIIs,3.71,3.71,3.71,3.19,1.97,0.04,0.04,0.03,0.01,0.01,0.01,0.01
Public,24.63,24.63,24.63,25.15,26.37,28.3,28.3,28.31,48.98,48.98,49.0,48.99
No. of Shareholders,7567.0,7567.0,8388.0,8405.0,8004.0,7791.0,7884.0,7356.0,7304.0,7249.0,7315.0,7431.0
