,2011-03-01,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2022-09-01
Equity Capital,5.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
Reserves,0.28,30.54,30.58,30.62,30.68,30.73,30.72,30.73,30.73,30.73,30.73,30.73,30.74
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,1.17,5.34,1.61,0.74,0.95,0.81,0.68,0.66,0.68,0.71,0.75,0.78,0.79
Total Liabilities,6.45,47.88,44.19,43.36,43.63,43.54,43.4,43.39,43.41,43.44,43.48,43.51,43.53
Fixed Assets,0.21,0.17,0.13,0.11,0.05,0.04,0.03,0.03,0.02,0.02,0.01,0.01,0.01
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,4.61,19.83,19.83,20.83,0.8300000000000001,0.8300000000000001,0.8300000000000001,0.8300000000000001,0.8300000000000001,0.8300000000000001,0.8300000000000001,0.8300000000000001,0.8300000000000001
Other Assets,1.63,27.88,24.23,22.42,42.75,42.67,42.54,42.53,42.56,42.59,42.64,42.67,42.69
Total Assets,6.45,47.88,44.19,43.36,43.63,43.54,43.4,43.39,43.41,43.44,43.48,43.51,43.53
