,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,70.77,70.77,71.42,71.48,71.85,71.23,68.28
FIIs,0.0,0.0,0.0,0.0,0.0,1.32,1.26
Public,29.23,29.23,28.58,28.52,28.15,27.46,30.46
No. of Shareholders,97.0,69.0,319.0,336.0,314.0,673.0,1086.0
