,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,3.74,-1.76,0.74
Cash from Investing Activity,-1.01,-23.27,-3.84
Cash from Financing Activity,-2.78,25.04,3.11
Net Cash Flow,-0.05,0.0,0.01
