,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,,3,-6,8,-4,0,19
Cash from Investing Activity,,,,0,-7,0,-6,-9,-4
Cash from Financing Activity,,,,-4,14,-7,9,9,-15
Net Cash Flow,,,,-1,0,0,0,0,0
