,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,576.0,672.0,748.0,497.0,714.0,744.0,698.0,667.0,670.0,681.0,765.0,739.0,715.0
Expenses,449.0,523.0,585.0,431.0,598.0,622.0,587.0,581.0,610.0,609.0,647.0,631.0,624.0
Operating Profit,127.0,149.0,163.0,66.0,117.0,122.0,111.0,86.0,59.0,72.0,118.0,108.0,92.0
OPM %,22.0,22.0,22.0,13.0,16.0,16.0,16.0,13.0,9.0,11.0,15.0,15.0,13.0
Other Income,5.0,4.0,7.0,5.0,7.0,5.0,6.0,4.0,6.0,4.0,4.0,7.0,11.0
Interest,4.0,4.0,5.0,4.0,4.0,4.0,4.0,7.0,4.0,4.0,4.0,4.0,5.0
Depreciation,28.0,28.0,27.0,27.0,28.0,29.0,29.0,30.0,31.0,32.0,33.0,35.0,37.0
Profit before tax,100.0,121.0,138.0,40.0,92.0,94.0,84.0,54.0,30.0,41.0,85.0,76.0,60.0
Tax %,25.0,25.0,26.0,23.0,25.0,25.0,25.0,28.0,26.0,26.0,26.0,26.0,27.0
Net Profit,75.0,90.0,102.0,31.0,69.0,70.0,63.0,39.0,22.0,30.0,63.0,56.0,44.0
EPS in Rs,3.03,3.63,4.11,1.25,2.76,2.82,2.53,1.55,0.9,1.21,2.54,2.26,1.78
