,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,389.0,467.0,566.0,540.0,645.0,772.0,834.0,1047.0,1059.0,1037.0,1029.0,951.0,1005.0
Expenses,344.0,426.0,525.0,504.0,616.0,728.0,790.0,975.0,962.0,932.0,903.0,817.0,847.0
Operating Profit,46.0,41.0,40.0,36.0,30.0,44.0,44.0,72.0,97.0,105.0,126.0,134.0,158.0
OPM %,12.0,9.0,7.0,7.0,5.0,6.0,5.0,7.0,9.0,10.0,12.0,14.0,16.0
Other Income,5.0,4.0,3.0,1.0,3.0,4.0,-23.0,2.0,-22.0,8.0,11.0,10.0,10.0
Interest,9.0,7.0,7.0,8.0,8.0,9.0,11.0,13.0,20.0,20.0,13.0,13.0,16.0
Depreciation,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0
Profit before tax,30.0,26.0,24.0,17.0,12.0,27.0,-3.0,48.0,42.0,79.0,111.0,119.0,139.0
Tax %,31.0,38.0,6.0,17.0,24.0,11.0,-163.0,20.0,15.0,18.0,31.0,28.0,28.0
Net Profit,21.0,16.0,23.0,14.0,9.0,24.0,-9.0,39.0,36.0,65.0,76.0,86.0,101.0
EPS in Rs,0.49,0.39,0.55,0.35,0.22,0.58,-0.17,0.92,0.86,1.55,1.76,1.96,2.29
