,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.61,0.61,0.61,0.61,0.61,0.61
Reserves,2.33,2.53,1.54,1.19,1.44,1.86
Borrowings,0.0,0.0,0.0,0.0,0.0,0.01
Other Liabilities,0.21,0.3,0.18,0.18,0.2,1.15
Total Liabilities,3.15,3.44,2.33,1.98,2.25,3.63
Fixed Assets,0.35,0.32,0.21,0.13,0.07,0.08
CWIP,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,2.8,3.12,2.12,1.85,2.18,3.55
Total Assets,3.15,3.44,2.33,1.98,2.25,3.63
