,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,1.9300000000000002,3.05,0.00,0.00,3.00
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,1.9300000000000002,3.05,0.00,0.00,3.00
Working Capital Days,17.38,6.11,5.14,61.69,54.07
ROCE %,,11.51,-22.68,-19.24,16.10
