,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.13,0.13,0.13,0.10,0.11,0.08,0.03,0.03,0.02,0.01,3.5,0.00,0.52
Expenses,0.09,0.08,0.12,0.10,0.10,0.09,0.08,0.1,0.1,0.09,0.08,0.14,0.39
Operating Profit,0.04,0.05,0.01,0.00,0.01,-0.01,-0.05,-0.07,-0.08,-0.08,3.42,-0.14,0.13
OPM %,30.77,38.46,7.69,0.00,9.09,-12.5,-166.67,-233.33,-400.0,-800.0,97.71,,25.0
Other Income,0.0,0.0,0.01,0.01,0.00,0.0,0.07,0.05,0.05,0.06,0.07,0.12,0.12
Interest,0.06,0.05,0.0,0.00,0.00,0.0,0.01,0.0,0.0,0.0,0.01,0.00,0.01
Depreciation,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.0,0.0,0.0,0.03,0.00,0.0
Profit before tax,-0.03,-0.01,0.01,0.00,0.00,-0.02,-0.03,-0.02,-0.03,-0.02,3.45,-0.02,0.24
Tax %,0.0,0.0,0.0,,,0.0,33.33,0.0,0.0,0.0,20.29,0.00,20.83
Net Profit,-0.02,0.0,0.01,0.01,-0.01,-0.02,-0.01,-0.02,-0.03,-0.02,2.75,-0.02,0.19
EPS in Rs,-0.02,0.0,0.01,0.01,-0.01,-0.02,-0.01,-0.02,-0.03,-0.02,2.63,-0.02,0.18
