,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,64.5,66.11,67.88,68.49,68.49,68.49,68.49,68.49
Public,35.5,33.89,32.12,31.51,31.51,31.51,31.52,31.52
No. of Shareholders,223.0,273.0,300.0,318.0,331.0,395.0,409.0,576.0
