,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,-3,-2,3,-21
Cash from Investing Activity,,,0,0,0,0
Cash from Financing Activity,,,3,2,-3,26
Net Cash Flow,,,0,0,0,5
