,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Working Capital Days,2015.06,1671.70,2289.71,2777.46,1742.25,1634.20,1758.64,-1.79,-4.62,5.33,20.02,31.94
ROCE %,10.88,10.75,11.56,8.45,8.55,8.99,4.60,6.54,-4.34,15.83,8.55,1.72
