,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.98,3.98,3.98,3.98,3.98,4.18,4.39,4.61,4.84,5.55,6.85,7.86,7.86
Reserves,10.7,10.36,11.05,10.06,11.32,12.28,14.07,15.99,16.44,18.45,26.03,28.48,29.65
Borrowings,22.17,22.52,17.73,13.01,10.11,9.66,8.21,9.07,10.7,13.5,13.94,13.8,16.12
Other Liabilities,21.1,20.34,19.66,17.97,11.52,8.82,14.03,12.73,17.12,12.21,10.04,9.17,9.5
Total Liabilities,57.95,57.2,52.42,45.02,36.93,34.94,40.7,42.4,49.1,49.71,56.86,59.31,63.16
Fixed Assets,17.35,16.66,14.65,10.46,9.61,9.79,14.97,14.8,16.01,12.14,10.96,11.51,11.31
CWIP,0.43,0.19,0.15,0.04,0.04,0.65,0.02,0.46,0.46,0.25,0.17,0.17,0.17
Investments,2.17,2.17,2.17,2.17,0.34,0.34,0.15,0.35,0.49,5.49,6.4,6.86,7.48
Other Assets,38.0,38.18,35.45,32.35,26.94,24.16,25.56,26.79,32.14,31.83,39.33,40.77,44.2
Total Assets,57.95,57.2,52.42,45.02,36.93,34.94,40.7,42.4,49.1,49.71,56.86,59.31,63.16
