,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,13.05,17.34,18.26,14.93,19.35,19.44,16.63,17.03,22.74,17.61,17.54,19.58,21.54
Expenses,11.62,15.05,16.39,12.92,16.96,17.36,14.13,15.21,21.37,17.21,16.15,18.31,19.65
Operating Profit,1.43,2.29,1.87,2.01,2.39,2.08,2.5,1.82,1.37,0.4,1.39,1.27,1.89
OPM %,10.96,13.21,10.24,13.46,12.35,10.7,15.03,10.69,6.02,2.27,7.92,6.49,8.77
Other Income,0.08,-0.76,0.09,0.3,0.23,0.07,0.15,0.01,0.21,0.12,0.2,0.31,0.29
Interest,0.28,0.26,0.33,0.29,0.35,0.33,0.3,0.33,0.28,0.5,0.48,0.28,0.35
Depreciation,0.51,0.52,0.51,0.51,0.56,0.55,0.26,0.42,0.31,0.43,0.43,0.32,0.32
Profit before tax,0.72,0.75,1.12,1.51,1.71,1.27,2.09,1.08,0.99,-0.41,0.68,0.98,1.51
Tax %,22.22,54.67,31.25,27.15,26.9,27.56,22.97,25.93,25.25,24.39,20.59,22.45,23.18
Net Profit,0.56,0.34,0.77,1.1,1.25,0.91,1.61,0.8,0.74,-0.32,0.55,0.76,1.17
EPS in Rs,1.15,0.67,1.39,1.9,1.84,1.34,2.35,1.02,0.94,-0.41,0.7,0.96,1.48
