,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,116.0,236.0,357.0,288.0,330.0,748.0,522.0,976.0,1222.0,1536.0,1313.0,1899.0,1843.0
Expenses,210.0,310.0,417.0,397.0,412.0,737.0,530.0,940.0,1180.0,1472.0,1277.0,1775.0,1741.0
Operating Profit,-93.0,-74.0,-60.0,-109.0,-82.0,11.0,-8.0,36.0,42.0,64.0,36.0,124.0,103.0
OPM %,-80.0,-31.0,-17.0,-38.0,-25.0,1.0,-1.0,4.0,3.0,4.0,3.0,7.0,6.0
Other Income,26.0,35.0,41.0,28.0,21.0,2.0,4.0,12.0,13.0,26.0,11.0,33.0,28.0
Interest,17.0,14.0,16.0,12.0,16.0,16.0,17.0,20.0,19.0,28.0,23.0,26.0,23.0
Depreciation,38.0,36.0,33.0,32.0,33.0,33.0,31.0,30.0,31.0,32.0,30.0,30.0,31.0
Profit before tax,-123.0,-89.0,-68.0,-125.0,-110.0,-36.0,-52.0,-2.0,5.0,30.0,-6.0,101.0,77.0
Tax %,19.0,26.0,70.0,25.0,22.0,33.0,1.0,-153.0,100.0,12.0,-74.0,28.0,32.0
Net Profit,-100.0,-66.0,-20.0,-94.0,-85.0,-25.0,-50.0,-6.0,0.0,27.0,-10.0,71.0,51.0
EPS in Rs,-2.38,-1.57,-0.27,-2.21,-1.96,-0.61,-1.1,-0.12,0.02,0.39,-0.15,1.55,1.0
