,2011-03-01,2012-03-01,2013-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,74,72,53,0.0,0,0,0,16,44,54,39,73
Inventory Days,,,,697.0,143,91,108,97,146,66,87,103
Days Payable,,,,112.0,58,70,56,14,34,8,2,1
Cash Conversion Cycle,74,72,53,585.0,85,22,52,98,156,111,124,175
Working Capital Days,-12,-50,-31,182.0,-38,1,19,72,148,118,121,155
ROCE %,5,8,13,,-31,-31,-17,-23,-9,12,3,4
