,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,7.47,8.23,9.11,11.99,13.27,8.82,15.94,17.45,17.92,15.54,19.32,16.59,19.31
Expenses,6.9,7.52,8.6,11.32,12.69,8.27,14.13,16.43,16.03,13.7,16.8,15.65,16.99
Operating Profit,0.57,0.71,0.51,0.67,0.58,0.55,1.81,1.02,1.89,1.84,2.52,0.94,2.32
OPM %,7.63,8.63,5.6,5.59,4.37,6.24,11.36,5.85,10.55,11.84,13.04,5.67,12.01
Other Income,0.11,0.07,0.57,0.18,0.45,0.23,0.14,0.85,0.79,0.9,-0.79,1.14,0.11
Interest,0.06,0.05,0.13,0.06,0.12,0.1,0.07,0.08,0.07,0.05,0.14,0.16,0.16
Depreciation,0.19,0.22,0.24,0.23,0.23,0.24,0.3,0.23,0.24,0.26,0.26,0.22,0.25
Profit before tax,0.43,0.51,0.71,0.56,0.68,0.44,1.58,1.56,2.37,2.43,1.33,1.7,2.02
Tax %,23.26,29.41,33.8,25.0,25.0,22.73,23.42,24.36,24.89,24.69,29.32,24.71,24.75
Net Profit,0.33,0.36,0.47,0.42,0.51,0.34,1.21,1.17,1.79,1.83,0.94,1.28,1.52
EPS in Rs,0.11,0.12,0.16,0.14,0.17,0.11,0.38,0.37,0.57,0.58,0.28,0.37,0.44
