,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Reserves,-85.79,-94.33,-103.58,-110.93,-122.42,-133.66,-131.88,-131.75,-129.0,-129.19,-129.32,-129.88,-130.42
Borrowings,76.63,84.99,94.56,105.13,117.0,129.85,129.0,129.0,129.0,129.0,129.0,129.0,129.0
Other Liabilities,4.5,6.78,7.47,6.18,6.07,6.15,4.07,3.86,0.77,0.72,0.6000000000000001,1.14,0.6000000000000001
Total Liabilities,5.34,7.44,8.45,10.38,10.65,12.34,11.19,11.11,10.77,10.53,10.28,10.26,9.18
Fixed Assets,0.05,0.03,0.03,0.02,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.09,0.08,0.03,0.04,0.03,0.05,0.02,0.01,0.01,0.01,0.01,0.01,0.01
Other Assets,5.2,7.33,8.39,10.32,10.61,12.29,11.16,11.1,10.76,10.52,10.27,10.25,9.17
Total Assets,5.34,7.44,8.45,10.38,10.65,12.34,11.19,11.11,10.77,10.53,10.28,10.26,9.18
