,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-09-01
Promoters,70.2,70.2,70.2,70.2,70.2,70.2
FIIs,0.0,0.0,8.7,7.33,4.34,4.19
DIIs,11.45,8.91,0.14,0.14,1.77,0.7
Public,18.34,20.89,20.96,22.34,23.69,24.91
No. of Shareholders,954.0,652.0,689.0,718.0,671.0,766.0
