,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2903.0,3746.0,3608.0,4557.0,3923.0,4072.0,4141.0,5058.0,5211.0,4786.0,5797.0,6248.0,6646.0
Expenses,607.0,1056.0,1303.0,2326.0,1390.0,1473.0,2084.0,2969.0,2320.0,2090.0,2526.0,2558.0,2982.0
Operating Profit,2296.0,2691.0,2304.0,2231.0,2533.0,2599.0,2057.0,2089.0,2891.0,2696.0,3271.0,3689.0,3664.0
OPM %,79.0,72.0,64.0,49.0,65.0,64.0,50.0,41.0,55.0,56.0,56.0,59.0,55.0
Other Income,521.0,528.0,465.0,421.0,164.0,656.0,608.0,486.0,441.0,285.0,-884.0,384.0,-104.0
Interest,557.0,612.0,633.0,530.0,649.0,668.0,649.0,629.0,577.0,534.0,623.0,633.0,520.0
Depreciation,462.0,594.0,597.0,609.0,783.0,784.0,764.0,840.0,854.0,884.0,845.0,950.0,974.0
Profit before tax,1798.0,2012.0,1539.0,1513.0,1265.0,1804.0,1252.0,1105.0,1900.0,1564.0,919.0,2491.0,2066.0
Tax %,22.0,22.0,14.0,11.0,17.0,15.0,11.0,-7.0,9.0,15.0,-24.0,15.0,15.0
Net Profit,1394.0,1577.0,1321.0,1342.0,1050.0,1535.0,1112.0,1177.0,1738.0,1337.0,1141.0,2119.0,1762.0
EPS in Rs,6.83,7.69,6.34,6.4,4.87,7.67,5.22,5.48,7.94,6.09,5.36,9.79,8.09
