,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,11.6,11.96,13.37,11.04,13.72,14.06,16.95,16.41,18.58,16.63,18.47,15.64,16.0
Expenses,9.76,10.62,11.5,9.79,11.62,11.71,13.36,13.64,14.03,13.82,15.52,13.07,13.87
Operating Profit,1.84,1.34,1.87,1.25,2.1,2.35,3.59,2.77,4.55,2.81,2.95,2.57,2.13
OPM %,15.86,11.2,13.99,11.32,15.31,16.71,21.18,16.88,24.49,16.9,15.97,16.43,13.31
Other Income,0.13,0.11,0.22,0.08,0.17,0.15,0.21,0.29,0.39,0.44,0.37,0.58,0.49
Interest,0.07,0.04,0.04,0.05,0.05,0.1,0.03,0.02,0.03,0.04,0.08,0.03,0.04
Depreciation,0.26,0.28,0.29,0.3,0.29,0.3,0.31,0.32,0.36,0.39,0.4,0.41,0.42
Profit before tax,1.64,1.13,1.76,0.98,1.93,2.1,3.46,2.72,4.55,2.82,2.84,2.71,2.16
Tax %,0.0,0.0,-240.91,21.43,26.42,29.05,26.3,25.37,26.81,15.6,23.24,25.46,25.93
Net Profit,1.65,1.13,5.99,0.77,1.42,1.49,2.56,2.02,3.33,2.38,2.18,2.02,1.61
EPS in Rs,4.46,3.06,16.21,2.08,3.84,4.03,6.93,5.47,9.01,6.44,5.9,5.47,4.36
