,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,40,40,40,173,174,147,148,148,148,149,150,150,136
Reserves,475,481,419,1342,1247,1111,1191,1306,1431,1536,1641,2206,2044
Borrowings,393,378,325,447,94,150,460,592,812,2237,2526,764,727
Other Liabilities,71,115,78,155,101,212,401,844,725,861,1571,1981,2047
Total Liabilities,979,1014,861,2118,1616,1621,2199,2890,3116,4783,5888,5100,4955
Fixed Assets,646,579,535,501,169,110,27,80,107,103,1871,70,236
CWIP,8,17,26,215,64,64,64,120,64,1403,64,7,14
Investments,5,174,91,954,1110,801,1118,933,948,804,812,1558,892
Other Assets,319,244,210,447,273,645,990,1756,1998,2473,3141,3466,3812
Total Assets,979,1014,861,2118,1616,1621,2199,2890,3116,4783,5888,5100,4955
