,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,8.79,43.8,43.8,36.01,39.52,37.87,37.87,38.85
DIIs,1.29,0.51,0.51,0.51,0.51,0.19,0.2,0.2
Public,89.92,55.69,55.69,63.48,59.96,61.94,61.93,60.95
No. of Shareholders,11651.0,11349.0,11249.0,11123.0,11145.0,11722.0,11413.0,11834.0
