,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3.68,12.88,26.9,5.74,5.91,8.38,8.51,4.73,6.82,8.03,9.08,10.67,7.73
Expenses,3.36,12.4,26.42,5.32,5.62,7.82,8.07,4.46,6.41,7.03,7.69,8.91,6.4
Operating Profit,0.32,0.48,0.48,0.42,0.29,0.56,0.44,0.27,0.41,1.0,1.39,1.76,1.33
OPM %,8.7,3.73,1.78,7.32,4.91,6.68,5.17,5.71,6.01,12.45,15.31,16.49,17.21
Other Income,0.03,0.08,0.1,0.03,0.07,0.01,0.07,0.02,0.27,0.03,0.01,0.02,0.07
Interest,0.04,0.08,0.27,0.08,0.07,0.08,0.31,0.07,0.16,0.12,0.12,0.12,0.12
Depreciation,0.09,0.09,0.11,0.11,0.11,0.12,0.12,0.08,0.13,0.14,0.13,0.17,0.15
Profit before tax,0.22,0.39,0.2,0.26,0.18,0.37,0.08,0.14,0.39,0.77,1.15,1.49,1.13
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,16.78,16.81
Net Profit,0.22,0.38,0.2,0.26,0.18,0.37,0.08,0.14,0.39,0.77,1.01,1.24,0.94
EPS in Rs,0.14,0.25,0.13,0.17,0.12,0.24,0.05,0.09,0.25,0.5,0.66,0.81,0.61
