,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,12,12,12,12,12,15,15,15,15,15,15,15,15
Reserves,34,39,41,43,45,57,64,71,73,80,90,96,100
Borrowings,6,13,3,18,5,0,0,0,0,1,0,1,2
Other Liabilities,40,35,32,29,31,44,62,59,59,68,77,71,82
Total Liabilities,92,99,89,102,94,117,141,145,147,165,182,183,198
Fixed Assets,6,6,6,4,4,7,7,9,9,9,9,26,25
CWIP,0,0,0,0,0,0,0,0,0,2,7,4,4
Investments,0,1,1,2,3,4,5,7,6,5,6,6,6
Other Assets,86,93,83,96,86,106,129,130,132,148,159,147,162
Total Assets,92,99,89,102,94,117,141,145,147,165,182,183,198
