,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,111.65,356.72,308.72,33.86,56.56,58.6
Inventory Days,52.45,132.08,238.63,519.36,223.33,343.31
Days Payable,54.39,15.19,30.67,17.99,10.33,10.7
Cash Conversion Cycle,109.72,473.61,516.68,535.22,269.56,391.21
Working Capital Days,106.94,470.94,496.51,499.89,258.06,359.48
ROCE %,,0.33,0.46,1.22,4.17,7.82
