,2020-03-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.06,0.02,1.21,0.04,0.38,0.1,1.61,4.29,4.17,11.21,12.61,5.11,5.69
Expenses,0.09,0.29,1.24,0.17,0.51,0.17,1.66,4.43,4.38,11.17,13.17,5.44,9.57
Operating Profit,-0.03,-0.27,-0.03,-0.13,-0.13,-0.07,-0.05,-0.14,-0.21,0.04,-0.56,-0.33,-3.88
OPM %,-50.0,-1350.0,-2.48,-325.0,-34.21,-70.0,-3.11,-3.26,-5.04,0.36,-4.44,-6.46,-68.19
Other Income,0.13,1.44,0.24,0.18,0.2,0.4,0.21,1.11,0.16,0.2,0.31,0.16,0.33
Interest,0.01,0.01,0.01,0.01,0.03,0.02,0.15,0.23,0.26,0.37,0.34,0.34,0.25
Depreciation,0.03,0.03,0.03,0.03,0.03,0.03,0.15,0.26,0.25,0.25,0.31,0.27,0.27
Profit before tax,0.06,1.13,0.17,0.01,0.01,0.28,-0.14,0.48,-0.56,-0.38,-0.9,-0.78,-4.07
Tax %,-33.33,7.96,-23.53,0.0,0.0,17.86,-85.71,29.17,-5.36,-13.16,-22.22,-5.13,-1.47
Net Profit,0.08,1.04,0.22,0.01,0.01,0.23,-0.26,0.34,-0.59,-0.42,-1.09,-0.81,-4.12
EPS in Rs,0.05,0.61,0.13,0.01,0.01,0.14,-0.04,0.31,-0.19,-0.04,-0.37,-0.22,-1.36
