,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,13.09,14.23,16.93,11.59,4.71,3.04,51.79,19.84,78.48,193.6
Inventory Days,15451.67,250.15,230.69,158.21,51.17,177.07,177.95,186.86,644.83,116.15,68.56
Days Payable,16060.0,224.84,229.66,61.06,27.91,58.75,103.55,147.46,24.33,135.13,115.35
Cash Conversion Cycle,-608.33,38.39,15.26,114.08,34.85,123.02,77.43,91.18,640.34,59.5,146.82
Working Capital Days,990.71,35.63,19.92,194.67,29.61,196.98,162.34,182.19,1380.65,168.51,227.05
ROCE %,,4.95,1.04,-8.55,11.1,2.0,2.59,1.86,-5.0,7.66,1.76
