,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,57.89,57.89,57.89,37.99,30.81,24.67,15.61
Public,42.11,42.11,42.11,62.01,69.19,75.32,84.39
No. of Shareholders,83.0,76.0,15367.0,10489.0,12539.0,35721.0,40440.0
