,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.99,-1.93,0.81,0.27,0.67,-6.58,0.27,2.14,-2.58,-3.25,-18.05
Cash from Investing Activity,0.0,-1.02,-0.04,0.8,-0.77,-0.36,-0.39,-0.13,0.0,1.38,-1.1
Cash from Financing Activity,1.06,2.94,-0.72,-0.88,2.67,5.11,0.31,-0.17,0.35,1.26,19.44
Net Cash Flow,0.07,-0.01,0.05,0.19,2.5700000000000003,-1.83,0.19,1.84,-2.23,-0.61,0.28
