,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,20.96,11.3,14.31,3.48,9.47,11.8,8.24,6.98,16.22,19.26,26.16,7.54,7.41
Expenses,20.14,11.94,13.99,3.28,6.59,11.97,9.25,6.12,11.52,13.69,24.13,6.87,6.94
Operating Profit,0.82,-0.64,0.32,0.2,2.88,-0.17,-1.01,0.86,4.7,5.57,2.03,0.67,0.47
OPM %,3.91,-5.66,2.24,5.75,30.41,-1.44,-12.26,12.32,28.98,28.92,7.76,8.89,6.34
Other Income,2.56,1.78,2.16,2.02,2.93,1.56,2.09,0.83,1.65,1.54,0.87,2.09,1.79
Interest,0.42,0.63,0.51,0.48,0.64,0.33,0.85,0.35,0.32,0.51,0.66,0.42,0.4
Depreciation,0.61,0.64,0.39,0.57,0.59,0.58,0.45,0.55,0.57,0.51,0.4,0.5,0.5
Profit before tax,2.35,-0.13,1.58,1.17,4.58,0.48,-0.22,0.79,5.46,6.09,1.84,1.84,1.36
Tax %,25.11,30.77,18.35,35.9,27.07,-106.25,-150.0,21.52,18.5,26.6,56.52,16.85,12.5
Net Profit,1.75,-0.1,1.29,0.75,3.34,1.0,-0.55,0.61,4.46,4.47,0.79,1.53,1.2
EPS in Rs,1.91,-0.11,1.41,0.82,3.64,1.09,-0.6,0.67,4.86,4.88,0.86,1.67,1.31
