,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,23.22,23.22,23.22,23.22,23.22,23.22,23.22,23.22,23.22,23.22,23.25,23.25,23.25
Reserves,-7.26,-7.95,-8.01,-8.27,-8.25,-8.16,-8.28,-7.95,-7.93,-7.02,-7.01,-9.16,-10.51
Borrowings,2.74,2.98,7.01,8.14,8.57,0.27,4.16,5.35,4.27,4.51,3.36,2.69,4.21
Other Liabilities,28.34,24.6,21.59,18.1,19.62,26.83,30.42,38.27,32.04,29.66,28.28,36.42,37.28
Total Liabilities,47.04,42.85,43.81,41.19,43.16,42.16,49.52,58.89,51.6,50.37,47.88,53.2,54.23
Fixed Assets,33.15,34.39,33.0,31.65,30.92,28.5,36.83,42.17,38.66,34.99,32.87,30.18,28.72
CWIP,5.32,0.8200000000000001,3.42,3.55,3.2,3.99,0.35,0.08,0.08,0.08,0.29,4.37,10.54
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0
Other Assets,8.57,7.64,7.39,5.99,9.04,9.67,12.34,16.64,12.85,15.29,14.72,18.65,14.97
Total Assets,47.04,42.85,43.81,41.19,43.16,42.16,49.52,58.89,51.6,50.37,47.88,53.2,54.23
