,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,6132.00,5110.00,0.00,0.00,0.00,3814.25,3844.27,3778.24,3779.67,0.00,0.00,0.00
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,6132.00,5110.00,0.00,0.00,0.00,3814.25,3844.27,3778.24,3779.67,0.00,0.00,0.00
Working Capital Days,7300.00,5714.53,4006.70,2920.00,3084.84,3479.67,3691.21,4000.20,3986.18,238.47,264.62,222.79
ROCE %,-0.36,4.88,4.21,8.03,5.41,1.20,3.98,4.20,5.25,4.83,4.55,2.11
