,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.03,5.03,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.05,4.85
Reserves,0.91,1.17,1.47,1.84,2.12,2.77,3.21,3.36,3.69,4.02,4.36,4.49,4.49
Borrowings,0.09,0.07,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,1.24,0.78,0.42,0.28,0.29,0.62,0.42,0.39,0.34,0.28,0.24,0.37,0.38
Total Liabilities,7.27,7.05,6.98,7.17,7.46,8.44,8.68,8.8,9.08,9.35,9.65,9.91,9.92
Fixed Assets,0.78,0.74,0.7000000000000001,0.58,0.56,0.52,0.48,0.06,0.04,0.03,0.02,0.01,0.01
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.39,0.39,0.39,0.39,0.39,0.17,0.17,0.04,0.02,0.0,0.0,0.0,0.0
Other Assets,6.1,5.92,5.89,6.2,6.51,7.75,8.03,8.7,9.02,9.32,9.63,9.9,9.91
Total Assets,7.27,7.05,6.98,7.17,7.46,8.44,8.68,8.8,9.08,9.35,9.65,9.91,9.92
