,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.6,2.15,7.08,0.43,11.75,4.81,9.64,5.75,2.21,5.42,22.68,1.49,3.78
Expenses,0.94,1.0,5.16,0.75,10.92,3.53,8.09,5.15,1.74,4.31,20.77,1.14,2.6
Operating Profit,-0.34,1.15,1.92,-0.32,0.83,1.28,1.55,0.6,0.47,1.11,1.91,0.35,1.18
OPM %,-56.67,53.49,27.12,-74.42,7.06,26.61,16.08,10.43,21.27,20.48,8.42,23.49,31.22
Other Income,0.03,0.02,0.01,0.02,0.18,0.14,-0.02,0.46,0.02,0.06,0.09,0.02,0.21
Interest,0.01,0.01,0.02,0.02,0.02,0.07,0.01,0.03,0.01,0.01,0.01,0.01,0.01
Depreciation,0.14,0.16,0.16,0.15,0.14,0.14,0.15,0.13,0.11,0.13,0.13,0.11,0.11
Profit before tax,-0.46,1.0,1.75,-0.47,0.85,1.21,1.37,0.9,0.37,1.03,1.86,0.25,1.27
Tax %,0.0,-12.0,32.57,0.0,16.47,31.4,21.17,13.33,21.62,23.3,38.71,32.0,32.28
Net Profit,-0.47,1.12,1.19,-0.47,0.72,0.83,1.09,0.78,0.29,0.79,1.14,0.17,0.86
EPS in Rs,-0.46,1.1,1.17,-0.46,0.71,0.82,1.07,0.77,0.28,0.78,1.12,0.17,0.78
